,Adresse,latitude,longitude
2786,Dr. Gustav Adolph Str. 3 Pullach 82049,48.040625,11.5054679
2787,Friedrich-Ebert-Straße 15 Übach-Palenberg 52531,50.9193154,6.1323956
2788,Stenglingstraße 2 Augsburg 86156,,
2789,Venusberg-Campus 1 Bonn 53127,50.700016,7.1046419
2790,Fetscherstraße 74 Dresden 1307,51.058693,13.781325
2791,Moorenstraße 5 Düsseldorf 40225,51.1959679,6.7898208
2792,Magdeburger Straße 20 Halle (Saale) 6112,51.4850544,11.9781125
2793,Liebigstr.19/21 Leipzig 4103,51.3317626,12.3820755
2794,Albert-Schweitzer-Campus 1 Münster 48149,51.9607704,7.5959544
2795,Josef-Schneider-Straße 2 Würzburg 97080,49.8079297,9.9569096
2796,Kirrbergerstraße Homburg 66421,49.3177116,7.3422507
2797,Arnold-Heller-Str. 3 Kiel 24105,54.328446,10.1448833
2798,Langenbeckstr. 1 Mainz 55131,49.9917813,8.2603945
2799,Formerstr. 17 Unna 59425,51.5647594,7.6942052
2800,Industrie- und Gewerbegebiet 43a Pinnow 16278,53.0648169,14.1078353
2801,Reichenäcker 2 Wertheim 97877,49.7776987,9.4792008
2802,Oberriedstraße 57 Bad Wurzach 88410,47.907727,9.8793489
2803,Gewerbepark 9 Sulzberg 87477,47.6799793,10.3230249
2804,Otto-Hahn-Straße 1 Breuna 34479,51.4059034,9.2030882
2805,Lange Lauchstädter Straße 49 Teutschenthal 6179,51.4276638,11.8357289
2806,Am Hahnweg 8 Dresden 1328,51.0664053,13.8986661
2807,Bahnhofstraße 46 Treuen 8233,,
2808,Parallelstrasse 17 Solingen 42719,51.1880653,7.0492143
2809,Hochhäuser Straße 8 Tauberbischofsheim 97941,49.6275375,9.6567074
2810,Zittauer Straße 67 Wilthen 2681,51.099416,14.403034
2811,Rüsbergstr. 75 Witten 58456,51.4024668,7.2557827
2812,Karmannstraße 1 Osnabrück 49084,52.2643427,8.0800555
2813,Kopenhagener Straße 65 Berlin 13407,52.5797837,13.3625722
2814,Hohensteiner Straße 11-13 Limbach-Oberfrohna 9212,50.8587,12.7765398
2815,GrünerWeg 37 Hanau 63450,50.1299405,8.9292497
2816,Werner-von-Siemens-Str. 6 Bad Rodach 96476,50.3364846,10.7873994
2817,Valeostraße 1 Wemding 86650,48.8710089,10.7096798
2818,"Am Haupttor, Gebäude 7302 Leuna 6237",,
2819,Industriestr. 16 Velen 46342,51.8971128,6.997802
2820,Rheinuferstrasse 7 Krefeld 47829,51.3681578,6.6626017
2821,Kreuzauer Straße 46 Düren  52355,50.7793597,6.4889728
2822,Werkstraße 2 Zapfendorf 96199,50.0206164,10.9305366
2823,Ruhrstraße 2 Neuburg 86633,48.7379979,11.2399887
2824,Passower Chaussee 111 Schwedt/Oder 16303,53.0867,14.2332357
2825,Thura Mark 20 Zörbig 6780,51.6274917,12.1374072
2826,Siemensstraße 11 Verden 27283,52.9131297,9.2454808
2827,Schachthofstraße 18 Bremerhaven 27576,,
2828,Asdorfer Straße 138 Freudenberg 57358,50.8813328,7.8665927
2829,Röntgenstraße 1 Heek 48619,52.1126201,7.0795717
2830,Siemensstraße 1 Stadtlohn 48703,51.9819821,6.9063829
2831,Neckarwiesen 20 Sulz 72172,48.3674802,8.6410472
2832,Rottstr. 11 Datteln 45711,51.6518156,7.3450931
2833,Paul-Baumann-Str. 1 Marl 45772,51.6762164,7.0967501
2834,Schwarzwaldstr. 2-8 Neuweiler 75389,48.6355603,8.5938665
2835,Freudenbergstr. 1 Neuenburg 79395,47.8060154,7.5518668
2836,Kartoffelweg 1 Essen/ Addrup 49632,52.7271376,8.0349443
2837,Viessmanstraße 1 Allendorf 35108,,
2838,Beetwiese 2 Allendorf 35108,51.0248925,8.6730007
2839,Berliner Chaussee 3 Mittenwalde 15749,52.2709417,13.5353961
2840,Kanalstraße 13 Berlin 12357,52.4303221,13.4988755
2841,Viessmanstraße 1 Allendorf 35108,,
2842,Wiederholtstraße 1 Holzwickede 59439,51.504009,7.602305
2843,Kurhausstr. 18 Bad Ditzenbach 73342,48.5874697,9.7000802
2844,Rudolf-Diesel-Strasse 10 Buchloe 86807,48.0429039,10.7187396
2845,Tiefenbacherstraße 70 Crailsheim 74564,49.1496794,10.0582865
2846,Traunreuterstrasse 7 Waldkraiburg 84478,48.2162554,12.4165779
2847,Fraunhoferstraße 1 Itzehoe 25524,53.9570074,9.4830876
2848,Scherbsgraben 15 Fürth 90766,49.4760215,10.9763932
2849,Südring 4 Lubmin 17509,54.1390877,13.6594649
2850,Am Hansehafen 8 Magdeburg 39126,52.1942067,11.6827568
2851,Sieboldstraße 19 Nürnberg 90411,49.4808996,11.1278044
2852,Austraße 40 Herborn 35745,50.6745717,8.3041195
2853,Philippsanlage 101 Riedstadt 64560,49.8222281,8.5033939
2854,Rögitzstraße 34 Sonneberg 96515,50.4482208,11.194613
2855,Bernecker Straße 58 Marktschorgast 95509,50.090617,11.6523401
2856,Myslowitzer Str. 45 Berlin  12621,52.5071518,13.5919193
2857,Fährstraße 1 Höhbeck 29478,53.0562839,11.4537822
2858,Paul-Schlack-Str 1 Premnitz 14727,52.5290838,12.3629804
2859,Daimlerstr.35 Wolfsburg 38446,52.4293596,10.810243
2860,Berliner Ring 2 Wolfsburg 38440,52.440999,10.7833417
2861,Glauchauer Str. 40 Zwickau 8058,50.7940444,12.4839878
2862,"Meesmannstraße 103/Gebäude O,  Bochum 44807",,
2863,Blombacher Bach 3 Wuppertal 42270,51.2555128,7.2356502
2864,Vossko-Allee 1 Ostbevern 48346,52.0449915,7.9080646
2865,Vulpiusstraße 29 Bad Rappenau 74906,49.243953,9.0917524
2866,Europaring 8 Straubing 94315,48.9005426,12.6576752
2867,Fabrikstraße 1 Völpke 39393,52.1361463,11.0885387
2868,Gröningstr. 23 Rheine 48432,52.2306064,7.4863135
2869,Hermann-Oberth-Str. 24 Putzbrunn 85639,48.0756834,11.7246644
2870,Willy-Pelz-Str. 8-9 Wahlstedt 23812,53.9453248,10.1987801
2871,Loher Busch 48 Bad Oeynhausen 32545,52.1801532,8.8094454
2872,Daimlerstraße 6 Aspach 71546,48.9729809,9.3892836
2873,"Dow ValuePark , Gebäude F/16 Schkopau 6258",,
2874,Cammer Str. 17 Minden 32423,52.308108,8.9824904
2875,Ilexstr. 44 Wiesmoor 26639,53.3709142,7.7526013
2876,Ludwigstraße 11 Köln 50667,50.9384979,6.9548842
2877,Wilhelmshavener Heerstr. 270 Oldenburg 26125,53.1878693,8.2289948
2878,Unterm Klausknapp 5 Marsberg-Giershagen 34431,51.4198073,8.8092837
2879,Bahnhofstr. 45 Niederorschel 37355,51.3768606,10.4199116
2880,Aurorahütte 1 Gladenbach 35075,50.755395,8.5742713
2881,Friedrich-Krupp-Str. 12 Langenfeld 40764,51.1381824,6.9619733
2882,Paulmannshöher Str. 21 Lüdenscheid 58515,51.2084698,7.6611946
2883,Paulmannshöher Straße 21 Lüdenscheid 58515,51.2084698,7.6611946
2884,Am Gatherhof 44 Düsseldorf 40472,51.267259,6.8175499
2885,Alexander Wiegand Straße 30 Klingenberg 63911,49.7817347,9.1708872
2886,Lilienthalstraße 11 Bitburg 54634,49.9539981,6.5331607
2887,Lise-Meitner-Straße 10 Fellbach 70736,48.8223924,9.2680275
2888,WMF-Platz 1 Geislingen 73312,,
2889,Industriestraße 7 Wurzen 4808,51.3772778,12.755357
2890,Bohnhorster Str.17 Warmsen 31606,52.4484196,8.8489139
2891,Gerwigstrasse 9 Loeffingen 79843,47.8873601,8.3570879
2892,Gewerbegebiet an der B95 2a Ehrenfriedersdorf 9427,,
2893,Am Energiepark 3 Wunsiedel 95632,50.0424255,12.0306679
2894,Am Ziegelofen 22 Königswinter 53639,50.6872015,7.188288
2895,Johannes-Hess-Strasse 24 Burghausen 84489,48.1745878,12.8389655
2896,Bottenbacher Str. 30 Pirmasens 66954,49.1890977,7.5732744
2897,Dorfstraße 1 Bad Boll 73087,48.6376661,9.5960542
2898,Oststraße 4-10 Norderstedt 22884,53.7408334,10.0176968
2899,Donaustaufer Straße  Regensburg  93055,49.0276246,12.1377848
2900,Bahnhofstr. 13 Walsrode 29699,52.9047124,9.6583416
2901,Westerhaar 34-36 Wickede 58739,51.5087482,7.8745497
2902,Industriestraße 36-40 Neuss 41460,51.2012477,6.6966573
2903,Dambacherweg 2 Birkenfeld 55765,49.6381745,7.1585162
2904,Hauptstraße 150 Lohmar 53797,50.8309845,7.2050506
2905,Lohmühle 3-5 Langenzenn 90579,49.4929707,10.8105952
2906,Klopstockweg 33 Quedlinburg 6484,51.7854231,11.1562038
2907,Altenaer Str. 85 Nachrodt 58769,51.3232953,7.6451647
2908,Wandelstraße 1 Steinheim 32839,51.8324219,9.0724163
2909,Hasberger Straße 13 Kirchheim 87757,48.1726222,10.4651714
2910,Domring 4-10 Warstein 59581,51.4416924,8.351289
2911,Krailingerstraße 5 Stockdorf 82131,,
2912,Alter Heerweg 2 Bonn 53123,50.7160224,7.0352894
2913,Industriestaße 1 Weener 26826,,
2914,Michelinstraße 4 Homburg 66424,49.3441867,7.35612
2915,Industriestraße 11 Sögel 49751,52.8274739,7.5109402
2916,"Mühlenstraße, 15 Görisried 87657",47.7093345,10.5134827
2917,Erlenweg 2 Lonsee 89173,48.5172456,9.910317
2918,Bruckmühl 2 Julbach 84387,,
2919,Hans-Georg-Weiss-Straße 7 Monschau 52156,50.5791531,6.267134
2920,Gleimershäuser Straße 5a Meiningen 98617,50.5576146,10.3695778
2921,Siemensstraße 5 Weißenhorn 89264,48.3078517,10.1380728
2922,Westerriede 11 Goldenstedt 49424,52.7980348,8.4055999
2923,Mühlweg 14 Alzenau 63755,50.0845131,9.0655688
2924,Auerswalder Höhe 2 Lichtenau 9244,50.9116895,12.9562064
2925,Steinbühlstraße 11 Forchheim 91301,49.7128278,11.0708201
2926,Am Güterbahnhof 30 Dillenburg 35683,50.7289917,8.294202
2927,Maxlrainerstraße 18 Bad Aibling 83043,47.8698244,12.0028064
2928,Leipziger Str. 12 Wustermark 14641,52.5544699,12.9698722
2929,Neustadter Ring 4 Wernigerode 38855,51.8467486,10.760413
2930,Kölner Straße 59a Altenkirchen 57609,50.6880443,7.630181
2931,Zieglmeierstraße 11 Hohenpeißenberg 82383,,
2932,Kartoffelweg 1 Addrup-Essen/Oldb. 49632,52.7271376,8.0349443
2933,Trochtelfinger Straße 50 Gammertingen-Harthausen 72501,48.2713148,9.2770503
2934,Nordvelener Straße 20 Borken-Weseke 46325,51.9104359,6.8701934
2935,Neue Heerstraße 35 Hessisch Oldendorf 31840,52.1625098,9.3205315
2936,"Willi-Grasser-Str., 11 Erlangen 91056",49.5627881,10.9592861
2937,Spangenberger Straße 61 Melsungen 34212,51.1107116,9.5615571
2938,Stolberger Str. 21-41 Eschweiler 52249,50.801417,6.2398554
2939,Dieter-Fuchs-Straße 05. Sep Dissen a. T.W. 49201,,
2940,Georg-Westermann-Allee 66 Braunschweig 38104,52.2602254,10.5524547
2941,"Rheinstraße, 113-120 Ransbach-Baumbach 56235",50.4677641,7.7271126
2942,Schulweg 8-14 Langenbach 57520,50.7008373,7.9337508
2943,Hessenweg 2 Münster 48157,52.0083726,7.6749809
2944,Am Sandberg 45 Rheda-Wiedenbrück 33378,51.8474028,8.3097628
2945,Industriestraße 8 Oer-Erkenschwick 45739,51.6357199,7.2752797
2946,Friedensstraße 21  Wettin-Löbejün 6193,51.6435803,11.7503359
2947,Stockmeyer-Straße 1 Sassenberg 48336,52.0478167,8.0449037
2948,Hombergstrasse 11-13 Sprockhövel 45549,51.3600858,7.2464921
2949,Varzinerstraße  49 Duisburg 47138,51.4728486,6.7979234
2950,Industrieparkstraße 1 Burgkirchen 84508,48.1766297,12.7181259
2951,"Am Bollscheid, 50 Mogendorf 56424",50.5019276,7.7549798
2952,Dieselstraße 89 Herzebrock- Clarholz 33442,51.8830609,8.2217967
2953,Maximilianalle 80 Großpösna 4463,,
2954,Industriepark Hoechst Frankfurt am Main 65926,50.0858144,8.5408475
2955,Hauptstraße 6 Wickede 58739,51.4917476,7.8679586
2956,Am Sättel 21 Schleusingen 98553,50.5232117,10.7629176
2957,Landersfeld 104 Feuchtwangen 91555,49.1684456,10.2503653
2958,Sonnenbrede 4 Bad Oeynhausen Volmerdingsen 32549,52.2560265,8.783174
2959,Brennerstraße 10-14 Bamberg 96052,49.9061392,10.8957695
2960,Daimlerstraße 20 Ulm 89079,48.3667912,9.9525175
2961,Graf-Arco-Straße 36 Ulm 89079,48.355442,9.9457561
2962,Ziegeleiweg 20 Velbert 42555,51.3736948,7.1294495
2963,Lantwattenstraße 11 Villingen-Schwenningen 78050,48.0495918,8.4665132
2964,Wielandstraße 26 Vöhringen 89269,48.2776952,10.0723687
2965,Dieselstrasse 58 Mühlheim 63165,50.1179913,8.852341
2966,Bürgerschachtstraße 6a Zwickau 8056,50.7023041,12.4747635
2967,Verlängerte Torgauer Str. 1 Bad Schmiedeberg 6905,51.6891666,12.7565509
2968,Marker Weg 11 Weener 26826,53.1592862,7.3497333
2969,Weseler Landstr. 26 Borken 46325,51.8406104,6.8519973
2970,Weseler Landstr. 26 Borken 46325,51.8406104,6.8519973
2971,Am Eisenwerk 18 Plettenberg 58840,51.2334678,7.8372594
2972,Jahnstraße 9 Weilheim/Teck 73235,48.623929,9.5302189
2973,Rammberger Weg 5-10 Herscheid 58849,51.1912901,7.7990993
2974,Gutenbergstraße 80-86 Kiel 24118,54.3332334,10.1140925
2975,Felderhoferbruecke 15 Ruppichteroth 53809,50.8408363,7.4202917
2976,Heinrich-Heine-Strasse 80 Weisswasser/Oberlausitz 2943,,
2977,Ringeler Straße 14 Lengerich 49525,52.1820078,7.8515178
2978,Papenberger Str. 37 Remscheid 42859,51.1753593,7.1935976
2979,Schwienskopp 2 Friedrichskoog 25718,54.0192505,8.8695648
2980,Am Langenhorster Bahnhof 2 Ochtrup 48607,52.2035279,7.219579
2981,Passower Chaussee 111 Schwedt 16303,53.0893985,14.2266555
2982,Andernacher Straße 29 Nürnberg 90411,49.490788,11.1007856
2983,Am Lindenhof 40 Schmölln 4626,50.8784697,12.3478429
2984,Am Ahornhof 2 Schwandorf 92421,49.3146671,12.1518811
2985,Industriestraße 10+13 Idar-Oberstein 55743,49.7229911,7.3779908
2986,Freiberger Str. 3 - 7 Sülzetal 39171,52.0546343,11.5845572
2987,Borsigstraße 1-7 Geesthacht 21502,53.4218565,10.416782
2988,Söllerstraße 16 Lauenburg 21481,53.3688791,10.5794438
2989,Industriestraße Üxheim-Ahütte 54579,50.3364121,6.766972
2990,Bunsenstraße 27 Kiel 24145,54.2816533,10.152934
2991,An der Bahn 84 Osterode am Harz 37520,51.7540312,10.2150918
2992,Heinz-Gries-Str. 1 Wurzen 4808,51.3717288,12.731477
2993,Richard-Wagner-Straße 1 Kehl 77694,48.5667916,7.8191985
2994,Hagener Straße 41 Halver 58553,51.1921196,7.4919826
2995,Mayerbacher Str. 61 Ismaning 85737,48.2299992,11.6970223
2996,Mittelstetter Str. 40 Rain 86641,48.695843,10.9338521
2997,Kalistraße 9 Sollstedt 99759,51.4153524,10.5294496
2998,Schulstraße 3 Wolgast 17438,54.0587705,13.7652888
2999,Oberer Luss 45 Erbach 89155,48.3307085,9.9017761
3000,Grete-Rommel-Straße 2 Bad Staffelstein 96231,50.1072326,11.0065819
3001,Fritz-Thiele-Str 6 Bremen 28279,53.0483246,8.8422847
3002,Berghaselbach 5  Wolfersdorf 85395,48.483417,11.7299004
3003,Wöllnerstraße 26 Ludwigshafen 67065,49.4495285,8.4133619
3004,Geraer Straße 34 Berga-Wünschendorf 7980,50.8050986,12.0918593
3005,Max-Eyth-Straße 1 Waldenburg 74638,49.1992662,9.6625504
3006,Raiffeisenstr. 2 Möglingen 71696,48.89127,9.1459159
3007,Louis-Pasteur-Str. 1 Würzburg 97076,49.7957183,9.998284
3008,Lindgesfeld 14-16 Solingen 42653,51.2016905,7.0791622
3009,Grenzstraße 28 Dresden 1109,51.1263398,13.7862343
3010,Industriestraße 1 Willstätt 77731,48.5391302,7.884981
3011,Brentanostraße 2 Alzenau 63755,50.0903975,9.0510639
3012,Otto-Schott-Straße 2 Dormagen 41542,51.135294,6.7922286
3013,Hermann-Schlüter-Straße 3 Rotenburg (W) 27356,,
3014,Industriestraße 300 Knapsack 50354,50.8643721,6.8626235
3015,Industriestraße 1 Dersum 26906,52.9634939,7.2750372
3016,Werkstrasse 1 Poppendorf 18184,54.1352214,12.3001875
3017,Kapiteltal  Kaiserslautern 67657,49.4745696,7.8243326
3018,Dieselstraße 20 Kempten 87437,47.7589223,10.3200713
3019,Am Lindener Hafen 21 Hannover 30453,52.3687913,9.6933234
3020,Industriestraße 20 Alfdorf 73553,48.8450038,9.7363291
3021,Emil-Ziehl-Straße 1 Schöntal-Bieringen 74214,49.3515714,9.5301798
3022,Werkstr 1 Dillingen 66763,49.355597,6.7325219
3023,Nittenauer Str. 51 Bruck in der Oberpfalz 92436,49.2341021,12.2971944
3024,Flandernstraße 86 Winterlingen 72474,48.182264,9.1100872
3025,Rudolf-Diesel-Str.17 Günzburg 89312,,
3026,Blöhsteinstraße 20 Bodelshausen 72411,48.3831136,8.9874845
3027,Regioparkring 25 Mönchengladbach 41199,51.1110599,6.4412599
3028,In der Hochstedter Ecke 1 Erfurt 99098,50.9769323,11.1331423
3029,Schlossstraße 20  Eislingen 73054,,
3030,Barlstrasse 23 Zell 56856,50.0290155,7.1616519
3031,Georg-Otterbein-Straße  123 Großenlüder 36137,50.5840585,9.5075113
3032,Möllerung 19-21 Lübeck 23569,53.9007719,10.8074464
3033,Jülicher Straße 177 Aachen 52070,50.7836554,6.1051982
3034,Meitnerstraße 1 Stuttgart 70563,48.7382772,9.1080881
3035,Industriestraße 9 Damme 49401,52.5157899,8.2125213
3036,Krautheimer Str. 8 Zeilitzheim 97509,49.8971818,10.2724418
3037,Estern 60 Stadtlohn 48703,51.9763516,6.963132
3038,Ziegelei 9 Markt Wald 86865,48.1255087,10.576982
3039,Stolberger Strasse 141 Nordhausen 99734,51.516976,10.810405
3040,Bucholz 62a Vierkirchen 2894,,
3041,Nördlinger Str. 24 Donauwörth-Berg 86609,48.7405305,10.7622712
3042,Dittelsdorfer Str. 15 15 Zittau 2763,50.9100338,14.8387874
3043,Friedrichstrasse 39 Albstadt 72458,48.2140818,9.0202747
3044,Manfred-Zollner-Str. 1 Zandt 93499,49.158286,12.729977
3045,Bäumenheimer Straße 25 Mertingen 86690,48.6571879,10.8145367
3046,Max-Schwarz-Strasse 3- 5 Lahnstein 56112,50.287943,7.6196857
3047,Chemnitztalstrasse 1 Burgstädt 9217,50.9432703,12.827781
3048,Otto-Röhm-Str. 19-25 Darmstadt 64293,49.8894392,8.6448782
3049,Gattingerstr. 31 Würzburg 97076,49.793537,9.9923932
3050,Am Brunnengewännchen 5 Lampertheim 68623,,
3051,Pflughölzle 1 Warthausen 88447,,
3052,Wasingerweg 12 Plattling 94447,48.7703461,12.8903006
3053,Am Heidweiher 3 Gunzenhausen 91710,49.1300417,10.77511
3054,Schneeberger Str. Wilkau-Haßlau 8112,50.6579007,12.5553396
3055,Dr.-Schott-Straße 35 Zwiesel 94227,49.0175562,13.2280204
3056,Römerstraße 12  	Kempten (Allgäu) 87437,47.7109309,10.3379586
3057,Industriestr. 23 Sögel 49751,52.8274739,7.5109402
3058,Große Minke 10 Hoffenheim 74889,49.2637961,8.8461704
3059,Werner-von Siemens-Straße 18-20 Kaisersesch 56759,50.2384716,7.1579241
3060,Daimlerstraße 10 Monheim 40789,51.1013097,6.893276
3061,Biggen 5 Attendorn 57439,51.1308897,7.9245955
3062,Hans-Bunte-Str. 1 Freiburg im Breisgau 79108,48.0292314,7.8564287
3063,Ferdinand-Weiß-Straße 6 Freiburg 79106,47.9946677,7.8331539
3064,Wirthstraße 3 Freiburg 79110,48.0272661,7.812501
3065,Gewerbestrasse 5 Hardt 78739,48.1802242,8.4175311
3066,Waltgeristraße 1-5 Herford 32049,52.1233075,8.672182
3067,Württemberger Str. 31 Blaubeuren 89143,48.4012115,9.7856861
3068,Erdbeerstraße 1 Nuthe-Urstromtal 14947,52.0581272,13.2347533
3069,Alter Feldweg 18 Hoppegarten 15366,52.5126942,13.6476008
3070,Klosterstraße 29 Osnabrück 49074,52.2822698,8.0502413
3071,Heideweg 36 Nittenau 93149,49.2073066,12.2836719
3072,Waldsassener Straße 40a Berlin 12279,52.4088862,13.3492054
3073,Donauhof 1a Passau 94034,48.5910334,13.3966411
3074,Heiligendorfer Straße 14 Glentorf 38154,52.329432,10.801783
3075,Bachmühle 2 Mulfingen 74763,49.3524942,9.7957331
3076,Moorwaldweg 314 Hannover 30659,52.4147172,9.8460917
3077,Finkenweg 1 Langen 63225,49.9858132,8.6424224
3078,Mühlentorsiedlung 7 Malchin 17139,53.7415527,12.7825812
3079,Werner-von-Siemens-Str. 6 Augsburg 86159,48.3448287,10.9025999
3080,Junghansstraße 5 Dresden 1277,51.0408788,13.7966879
3081,Im Gewerbegebiet 7 Achern 77855,48.6351461,8.0394561
3082,Am Werk 9; 02788 Zittau Zittau OT Hirschfelde 2788,,
3083,Werdauer Straße 200a Neukirchen 8459,50.7791455,12.3663837
3084,Hainbuchenweg 4 Schwaikheim 71409,48.8677065,9.3599216
3085,"Waltersdorfer Straße 54 Großschönau, Sachsen 2779",50.8889592,14.6589901
3086,Neustädter Strasse 26 Dietenhofen 90599,49.4074104,10.6862049
3087,Mundfeldweg 11 Amberg 92224,49.4728171,11.8526272
3088,Brambach 38 Schramberg 78713,48.2456789,8.4362501
3089,Seehauser Landstraße 99 Bremen 28237,53.1153098,8.7126608
3090,Graf-Zeppelin-Straße 41 Nagold 72202,48.5353921,8.7536242
3091,Rhinstraße 134 Berlin 12681,52.5301138,13.52366
3092,Anna-Schlinkheider-Straße 3 Ratingen 40878,51.2917389,6.8323919
3093,Raiffeisenstr. 10a Lehrte-Ahlten 31275,52.3623857,9.9135157
3094,Am Kümmerling 18 Bodenheim 55294,,
3095,Fronmüllerstraße 65 Fürth 90763,49.4588645,11.0002135
3096,Fritz-Henkel-Str. 8 Genthin 39307,52.4132971,12.1707025
3097,Daimlerstr. 13 Schwaigern 74193,49.1379558,9.0694381
3098,Aggensteinstr. 8-10 Rieden 87669,47.6135732,10.7111127
3099,Im Semmicht 1 Jena 7751,50.8609894,11.5967914
3100,Am Naßtal 7 Jena 7751,50.8647297,11.6014114
3101,Gabersee 7 Wasserburg (Inn) 83512,48.0586125,12.2039582
3102,Vockestr. 72 Haar 85540,48.117152,11.7434122
3103,Heiglhofstr. 69 München 81377,48.10614,11.477925
3104,Hullerser Landstraße 16-18 Einbeck 37574,51.8169106,9.845168
3105,Wilfried-Mohr-Str. 1-5 Tornesch 25436,53.7118228,9.7714691
3106,Duisburger Straße 50 Mülheim an der Ruhr 45479,51.4268002,6.8541662
3107,Porschstr. 26 Kempten 87437,,
3108,Frydagstraße 42 Lünen 44536,51.6113098,7.4635138
3109,Gottesackerstraße 17 Immenstadt i. Allgäu 87509,47.5556843,10.214754
3110,Bahnhofstraße 106  Niedergebra 99759,51.4260735,10.598932
3111,Eckenerstr. 4-6 Hannover 30179,52.4182436,9.743888
3112,Parksteiner Weg 20 Grafenwöhr 92655,49.686183,11.971704
3113,Kapellenweg 67 Verl 33415,51.8670447,8.565536
3114,Klausnerstraße Aschheim 85609,48.1620539,11.7354358
3115,Glienholzweg 7 Röbel/Müritz 17207,53.3787806,12.5844847
3116,In den Hofwiesen 13 58840 Plettenberg 58840,51.1699214,7.8419631
3117,Willy-Pelz-Str. 8-9 Wahlstedt 23812,53.9453248,10.1987801
3118,Limbacher Straße 28 Niederfrohna 9243,50.8746575,12.7473264
3119,Bergäcker 16 Obermarchtal 89611,48.2294326,9.5670438
3120,Behrenstraße 44-64 Rinteln 31737,52.1690331,9.0924823
3121,Senator-Mester-Straße 1 Bremen 28197,53.0968841,8.7220511
3122,Einsteinring 1 Gersthofen 86368,48.4368502,10.86064
3123,Lange Äcker 8 Backnang 71522,48.9334446,9.4409445
3124,Sambleber Straße 2A Schöppenstedt 38170,52.1530986,10.775986
3125,Otavistr. 7-9 Bremen 28237,53.1273547,8.7288784
3126,Hastedter Osterdeich 255 Bremen 28207,53.0596236,8.8731265
3127,Delfter Str. 8 Bremen 28259,53.0458829,8.7270266
3128,Heykenaukamp 10 Hamburg 21147,53.4779424,9.9050023
3129,Kinzigstraße 5 Offenburg 77652,48.4830934,7.9355942
3130,Münchener Str. 100C Essen 45289,51.4485362,6.9883134
3131,Niederkell 25 Mandern 54429,49.620894,6.7865324
3132,Trift 1 Ilsenburg 38871,51.8773392,10.6941676
3133,Oeger Str. 85 Hagen 58119,51.3460613,7.5920773
3134,Neue Industriestraße 1 66424 Homburg 66424,49.3084491,7.3205168
3135,Oeger Strasse 120 Hagen 58119,51.345548,7.5912699
3136,Koblenzer Str. 141 Andernach 56626,50.4366248,7.4172217
3137,ThyssenKrupp Allee 1 Essen 45143,51.4614044,6.9937106
3138,Spandauer Str. 35-37 Geesthacht 21502,53.4349587,10.3420024
3139,Am Dolzbach 5 Bad Neustadt 97616,50.3380308,10.2207641
3140,Alte Kammgarnspinnerei 13 Schmalkalden 98574,50.7179703,10.3642931
3141,Neustadt 21 Probstzella 7330,50.5809489,11.3943683
3142,Hafenstr. 21 Hamm 59067,51.6795774,7.7958788
3143,L.-F.-Schönherr-Straße 15 Plauen 8523,50.4927695,12.1064729
3144,Pfafferode 102 Mühlhausen 99974,51.2093239,10.4019409
